filename,population,BATCH,SAMPLE_NAME,eventCount
round2_batch2-concat_normalized_8027-01.fcs,CM_CD4,round2_batch2,8027-01.fcs,7574
round2_batch2-concat_normalized_8027-01.fcs,Effector_CD4,round2_batch2,8027-01.fcs,2242
round2_batch2-concat_normalized_8027-01.fcs,EM_CD4,round2_batch2,8027-01.fcs,5027
round2_batch2-concat_normalized_8027-01.fcs,Naive_CD4,round2_batch2,8027-01.fcs,6354
round2_batch2-concat_normalized_8027-01.fcs,CD8 T cells,round2_batch2,8027-01.fcs,9299
round2_batch2-concat_normalized_8027-01.fcs,CM_CD8,round2_batch2,8027-01.fcs,1255
round2_batch2-concat_normalized_8027-01.fcs,Effector_CD8,round2_batch2,8027-01.fcs,1671
round2_batch2-concat_normalized_8027-01.fcs,EM_CD8,round2_batch2,8027-01.fcs,2494
round2_batch2-concat_normalized_8027-01.fcs,Naive_CD8,round2_batch2,8027-01.fcs,3298
round2_batch2-concat_normalized_8027-01.fcs,Neutrophils,round2_batch2,8027-01.fcs,69299
mike-run2-concat_normalized_8003-05.fcs,Cells,mike-run2,8003-05.fcs,49441
mike-run2-concat_normalized_8003-05.fcs,CD45+CD66-,mike-run2,8003-05.fcs,26241
mike-run2-concat_normalized_8003-05.fcs,B cells,mike-run2,8003-05.fcs,2664
mike-run2-concat_normalized_8003-05.fcs,pDCs,mike-run2,8003-05.fcs,65
mike-run2-concat_normalized_8003-05.fcs,Classical monocytes,mike-run2,8003-05.fcs,2133
mike-run2-concat_normalized_8003-05.fcs,mDCs,mike-run2,8003-05.fcs,220
mike-run2-concat_normalized_8003-05.fcs,Nonclassical monocytes,mike-run2,8003-05.fcs,304
mike-run2-concat_normalized_8003-05.fcs,NK Cells,mike-run2,8003-05.fcs,902
mike-run2-concat_normalized_8003-05.fcs,CD4 T cells,mike-run2,8003-05.fcs,11832
mike-run2-concat_normalized_8003-05.fcs,CM_CD4,mike-run2,8003-05.fcs,3234
mike-run2-concat_normalized_8003-05.fcs,Effector_CD4,mike-run2,8003-05.fcs,432
mike-run2-concat_normalized_8003-05.fcs,EM_CD4,mike-run2,8003-05.fcs,1728
mike-run2-concat_normalized_8003-05.fcs,Naive_CD4,mike-run2,8003-05.fcs,6297
mike-run2-concat_normalized_8003-05.fcs,CD8 T cells,mike-run2,8003-05.fcs,6043
mike-run2-concat_normalized_8003-05.fcs,CM_CD8,mike-run2,8003-05.fcs,708
mike-run2-concat_normalized_8003-05.fcs,Effector_CD8,mike-run2,8003-05.fcs,1101
mike-run2-concat_normalized_8003-05.fcs,EM_CD8,mike-run2,8003-05.fcs,965
mike-run2-concat_normalized_8003-05.fcs,Naive_CD8,mike-run2,8003-05.fcs,3205
mike-run2-concat_normalized_8003-05.fcs,Neutrophils,mike-run2,8003-05.fcs,13531
natalia-batch3-concat_normalized_8014-03.fcs,Cells,natalia-batch3,8014-03.fcs,168451
natalia-batch3-concat_normalized_8014-03.fcs,CD45+CD66-,natalia-batch3,8014-03.fcs,47995
natalia-batch3-concat_normalized_8014-03.fcs,B cells,natalia-batch3,8014-03.fcs,4072
natalia-batch3-concat_normalized_8014-03.fcs,pDCs,natalia-batch3,8014-03.fcs,26
natalia-batch3-concat_normalized_8014-03.fcs,Classical monocytes,natalia-batch3,8014-03.fcs,3792
natalia-batch3-concat_normalized_8014-03.fcs,mDCs,natalia-batch3,8014-03.fcs,168
natalia-batch3-concat_normalized_8014-03.fcs,Nonclassical monocytes,natalia-batch3,8014-03.fcs,509
natalia-batch3-concat_normalized_8014-03.fcs,NK Cells,natalia-batch3,8014-03.fcs,2512
natalia-batch3-concat_normalized_8014-03.fcs,CD4 T cells,natalia-batch3,8014-03.fcs,27941
natalia-batch3-concat_normalized_8014-03.fcs,CM_CD4,natalia-batch3,8014-03.fcs,8805
natalia-batch3-concat_normalized_8014-03.fcs,Effector_CD4,natalia-batch3,8014-03.fcs,3670
natalia-batch3-concat_normalized_8014-03.fcs,EM_CD4,natalia-batch3,8014-03.fcs,7468
natalia-batch3-concat_normalized_8014-03.fcs,Naive_CD4,natalia-batch3,8014-03.fcs,7269
natalia-batch3-concat_normalized_8014-03.fcs,CD8 T cells,natalia-batch3,8014-03.fcs,8149
natalia-batch3-concat_normalized_8014-03.fcs,CM_CD8,natalia-batch3,8014-03.fcs,609
natalia-batch3-concat_normalized_8014-03.fcs,Effector_CD8,natalia-batch3,8014-03.fcs,1342
natalia-batch3-concat_normalized_8014-03.fcs,EM_CD8,natalia-batch3,8014-03.fcs,5587
natalia-batch3-concat_normalized_8014-03.fcs,Naive_CD8,natalia-batch3,8014-03.fcs,571
natalia-batch3-concat_normalized_8014-03.fcs,Neutrophils,natalia-batch3,8014-03.fcs,101992
round2_batch5-concat_normalized_8039-06.fcs,Cells,round2_batch5,8039-06.fcs,217418
round2_batch5-concat_normalized_8039-06.fcs,CD45+CD66-,round2_batch5,8039-06.fcs,78861
round2_batch5-concat_normalized_8039-06.fcs,B cells,round2_batch5,8039-06.fcs,5163
round2_batch5-concat_normalized_8039-06.fcs,pDCs,round2_batch5,8039-06.fcs,111
round2_batch5-concat_normalized_8039-06.fcs,Classical monocytes,round2_batch5,8039-06.fcs,10023
round2_batch5-concat_normalized_8039-06.fcs,mDCs,round2_batch5,8039-06.fcs,704
round2_batch5-concat_normalized_8039-06.fcs,Nonclassical monocytes,round2_batch5,8039-06.fcs,1616
round2_batch5-concat_normalized_8039-06.fcs,NK Cells,round2_batch5,8039-06.fcs,5312
round2_batch5-concat_normalized_8039-06.fcs,CD4 T cells,round2_batch5,8039-06.fcs,33401
round2_batch5-concat_normalized_8039-06.fcs,CM_CD4,round2_batch5,8039-06.fcs,10831
round2_batch5-concat_normalized_8039-06.fcs,Effector_CD4,round2_batch5,8039-06.fcs,1468
round2_batch5-concat_normalized_8039-06.fcs,EM_CD4,round2_batch5,8039-06.fcs,4503
round2_batch5-concat_normalized_8039-06.fcs,Naive_CD4,round2_batch5,8039-06.fcs,16287
round2_batch5-concat_normalized_8039-06.fcs,CD8 T cells,round2_batch5,8039-06.fcs,18876
round2_batch5-concat_normalized_8039-06.fcs,CM_CD8,round2_batch5,8039-06.fcs,1122
round2_batch5-concat_normalized_8039-06.fcs,Effector_CD8,round2_batch5,8039-06.fcs,5984
round2_batch5-concat_normalized_8039-06.fcs,EM_CD8,round2_batch5,8039-06.fcs,6813
round2_batch5-concat_normalized_8039-06.fcs,Naive_CD8,round2_batch5,8039-06.fcs,4516
round2_batch5-concat_normalized_8039-06.fcs,Neutrophils,round2_batch5,8039-06.fcs,128421
natalia-batch2-concat_normalized_8010-02.fcs,Cells,natalia-batch2,8010-02.fcs,80850
natalia-batch2-concat_normalized_8010-02.fcs,CD45+CD66-,natalia-batch2,8010-02.fcs,19055
natalia-batch2-concat_normalized_8010-02.fcs,B cells,natalia-batch2,8010-02.fcs,1267
natalia-batch2-concat_normalized_8010-02.fcs,pDCs,natalia-batch2,8010-02.fcs,12
natalia-batch2-concat_normalized_8010-02.fcs,Classical monocytes,natalia-batch2,8010-02.fcs,303
natalia-batch2-concat_normalized_8010-02.fcs,mDCs,natalia-batch2,8010-02.fcs,249
natalia-batch2-concat_normalized_8010-02.fcs,Nonclassical monocytes,natalia-batch2,8010-02.fcs,1262
natalia-batch2-concat_normalized_8010-02.fcs,NK Cells,natalia-batch2,8010-02.fcs,2572
natalia-batch2-concat_normalized_8010-02.fcs,CD4 T cells,natalia-batch2,8010-02.fcs,6418
natalia-batch2-concat_normalized_8010-02.fcs,CM_CD4,natalia-batch2,8010-02.fcs,2413
natalia-batch2-concat_normalized_8010-02.fcs,Effector_CD4,natalia-batch2,8010-02.fcs,327
natalia-batch2-concat_normalized_8010-02.fcs,EM_CD4,natalia-batch2,8010-02.fcs,1799
natalia-batch2-concat_normalized_8010-02.fcs,Naive_CD4,natalia-batch2,8010-02.fcs,1696
natalia-batch2-concat_normalized_8010-02.fcs,CD8 T cells,natalia-batch2,8010-02.fcs,6180
natalia-batch2-concat_normalized_8010-02.fcs,CM_CD8,natalia-batch2,8010-02.fcs,119
natalia-batch2-concat_normalized_8010-02.fcs,Effector_CD8,natalia-batch2,8010-02.fcs,1733
natalia-batch2-concat_normalized_8010-02.fcs,EM_CD8,natalia-batch2,8010-02.fcs,3319
natalia-batch2-concat_normalized_8010-02.fcs,Naive_CD8,natalia-batch2,8010-02.fcs,970
natalia-batch2-concat_normalized_8010-02.fcs,Neutrophils,natalia-batch2,8010-02.fcs,48142
natalia-batch3-concat_normalized_8014-01.fcs,Cells,natalia-batch3,8014-01.fcs,71553
natalia-batch3-concat_normalized_8014-01.fcs,CD45+CD66-,natalia-batch3,8014-01.fcs,20783
natalia-batch3-concat_normalized_8014-01.fcs,B cells,natalia-batch3,8014-01.fcs,1749
natalia-batch3-concat_normalized_8014-01.fcs,pDCs,natalia-batch3,8014-01.fcs,57
natalia-batch3-concat_normalized_8014-01.fcs,Classical monocytes,natalia-batch3,8014-01.fcs,3442
natalia-batch3-concat_normalized_8014-01.fcs,mDCs,natalia-batch3,8014-01.fcs,312
natalia-batch3-concat_normalized_8014-01.fcs,Nonclassical monocytes,natalia-batch3,8014-01.fcs,708
natalia-batch3-concat_normalized_8014-01.fcs,NK Cells,natalia-batch3,8014-01.fcs,2304
natalia-batch3-concat_normalized_8014-01.fcs,CD4 T cells,natalia-batch3,8014-01.fcs,8133
natalia-batch3-concat_normalized_8014-01.fcs,CM_CD4,natalia-batch3,8014-01.fcs,2859
natalia-batch3-concat_normalized_8014-01.fcs,Effector_CD4,natalia-batch3,8014-01.fcs,669
natalia-batch3-concat_normalized_8014-01.fcs,EM_CD4,natalia-batch3,8014-01.fcs,2130
natalia-batch3-concat_normalized_8014-01.fcs,Naive_CD4,natalia-batch3,8014-01.fcs,2283
natalia-batch3-concat_normalized_8014-01.fcs,CD8 T cells,natalia-batch3,8014-01.fcs,2740
natalia-batch3-concat_normalized_8014-01.fcs,CM_CD8,natalia-batch3,8014-01.fcs,227
natalia-batch3-concat_normalized_8014-01.fcs,Effector_CD8,natalia-batch3,8014-01.fcs,442
natalia-batch3-concat_normalized_8014-01.fcs,EM_CD8,natalia-batch3,8014-01.fcs,1875
natalia-batch3-concat_normalized_8014-01.fcs,Naive_CD8,natalia-batch3,8014-01.fcs,183
natalia-batch3-concat_normalized_8014-01.fcs,Neutrophils,natalia-batch3,8014-01.fcs,37930
round2_batch3-concat_normalized_8031-04.fcs,Cells,round2_batch3,8031-04.fcs,90670
round2_batch3-concat_normalized_8031-04.fcs,CD45+CD66-,round2_batch3,8031-04.fcs,46096
round2_batch3-concat_normalized_8031-04.fcs,B cells,round2_batch3,8031-04.fcs,4673
round2_batch3-concat_normalized_8031-04.fcs,pDCs,round2_batch3,8031-04.fcs,5
round2_batch3-concat_normalized_8031-04.fcs,Classical monocytes,round2_batch3,8031-04.fcs,3841
round2_batch3-concat_normalized_8031-04.fcs,mDCs,round2_batch3,8031-04.fcs,120
round2_batch3-concat_normalized_8031-04.fcs,Nonclassical monocytes,round2_batch3,8031-04.fcs,1803
round2_batch3-concat_normalized_8031-04.fcs,NK Cells,round2_batch3,8031-04.fcs,4164
round2_batch3-concat_normalized_8031-04.fcs,CD4 T cells,round2_batch3,8031-04.fcs,16507
round2_batch3-concat_normalized_8031-04.fcs,CM_CD4,round2_batch3,8031-04.fcs,4518
round2_batch3-concat_normalized_8031-04.fcs,Effector_CD4,round2_batch3,8031-04.fcs,1684
round2_batch3-concat_normalized_8031-04.fcs,EM_CD4,round2_batch3,8031-04.fcs,4036
round2_batch3-concat_normalized_8031-04.fcs,Naive_CD4,round2_batch3,8031-04.fcs,6240
round2_batch3-concat_normalized_8031-04.fcs,CD8 T cells,round2_batch3,8031-04.fcs,6651
round2_batch3-concat_normalized_8031-04.fcs,CM_CD8,round2_batch3,8031-04.fcs,260
round2_batch3-concat_normalized_8031-04.fcs,Effector_CD8,round2_batch3,8031-04.fcs,1019
round2_batch3-concat_normalized_8031-04.fcs,EM_CD8,round2_batch3,8031-04.fcs,3459
round2_batch3-concat_normalized_8031-04.fcs,Naive_CD8,round2_batch3,8031-04.fcs,1258
round2_batch3-concat_normalized_8031-04.fcs,Neutrophils,round2_batch3,8031-04.fcs,31592
round2_batch1-concat_normalized_8018-06.fcs,Cells,round2_batch1,8018-06.fcs,188512
round2_batch1-concat_normalized_8018-06.fcs,CD45+CD66-,round2_batch1,8018-06.fcs,50722
round2_batch1-concat_normalized_8018-06.fcs,B cells,round2_batch1,8018-06.fcs,4634
round2_batch1-concat_normalized_8018-06.fcs,pDCs,round2_batch1,8018-06.fcs,5
round2_batch1-concat_normalized_8018-06.fcs,Classical monocytes,round2_batch1,8018-06.fcs,7494
round2_batch1-concat_normalized_8018-06.fcs,mDCs,round2_batch1,8018-06.fcs,283
round2_batch1-concat_normalized_8018-06.fcs,Nonclassical monocytes,round2_batch1,8018-06.fcs,1321
round2_batch1-concat_normalized_8018-06.fcs,NK Cells,round2_batch1,8018-06.fcs,6308
round2_batch1-concat_normalized_8018-06.fcs,CD4 T cells,round2_batch1,8018-06.fcs,14537
round2_batch1-concat_normalized_8018-06.fcs,CM_CD4,round2_batch1,8018-06.fcs,4868
round2_batch1-concat_normalized_8018-06.fcs,Effector_CD4,round2_batch1,8018-06.fcs,755
round2_batch1-concat_normalized_8018-06.fcs,EM_CD4,round2_batch1,8018-06.fcs,4973
round2_batch1-concat_normalized_8018-06.fcs,Naive_CD4,round2_batch1,8018-06.fcs,3713
round2_batch1-concat_normalized_8018-06.fcs,CD8 T cells,round2_batch1,8018-06.fcs,13009
round2_batch1-concat_normalized_8018-06.fcs,CM_CD8,round2_batch1,8018-06.fcs,1275
round2_batch1-concat_normalized_8018-06.fcs,Effector_CD8,round2_batch1,8018-06.fcs,1543
round2_batch1-concat_normalized_8018-06.fcs,EM_CD8,round2_batch1,8018-06.fcs,5623
round2_batch1-concat_normalized_8018-06.fcs,Naive_CD8,round2_batch1,8018-06.fcs,4313
round2_batch1-concat_normalized_8018-06.fcs,Neutrophils,round2_batch1,8018-06.fcs,124122
mike-run1-concat_normalized_8001-01.fcs,Cells,mike-run1,8001-01.fcs,214299
mike-run1-concat_normalized_8001-01.fcs,CD45+CD66-,mike-run1,8001-01.fcs,48512
mike-run1-concat_normalized_8001-01.fcs,B cells,mike-run1,8001-01.fcs,5101
mike-run1-concat_normalized_8001-01.fcs,pDCs,mike-run1,8001-01.fcs,96
mike-run1-concat_normalized_8001-01.fcs,Classical monocytes,mike-run1,8001-01.fcs,7975
mike-run1-concat_normalized_8001-01.fcs,mDCs,mike-run1,8001-01.fcs,325
mike-run1-concat_normalized_8001-01.fcs,Nonclassical monocytes,mike-run1,8001-01.fcs,463
mike-run1-concat_normalized_8001-01.fcs,NK Cells,mike-run1,8001-01.fcs,2859
mike-run1-concat_normalized_8001-01.fcs,CD4 T cells,mike-run1,8001-01.fcs,18165
mike-run1-concat_normalized_8001-01.fcs,CM_CD4,mike-run1,8001-01.fcs,3837
mike-run1-concat_normalized_8001-01.fcs,Effector_CD4,mike-run1,8001-01.fcs,1782
mike-run1-concat_normalized_8001-01.fcs,EM_CD4,mike-run1,8001-01.fcs,3720
mike-run1-concat_normalized_8001-01.fcs,Naive_CD4,mike-run1,8001-01.fcs,8681
mike-run1-concat_normalized_8001-01.fcs,CD8 T cells,mike-run1,8001-01.fcs,9702
mike-run1-concat_normalized_8001-01.fcs,CM_CD8,mike-run1,8001-01.fcs,521
mike-run1-concat_normalized_8001-01.fcs,Effector_CD8,mike-run1,8001-01.fcs,1153
mike-run1-concat_normalized_8001-01.fcs,EM_CD8,mike-run1,8001-01.fcs,2706
mike-run1-concat_normalized_8001-01.fcs,Naive_CD8,mike-run1,8001-01.fcs,5276
mike-run1-concat_normalized_8001-01.fcs,Neutrophils,mike-run1,8001-01.fcs,152800
round2_batch3-concat_normalized_8032-05.fcs,Cells,round2_batch3,8032-05.fcs,93781
round2_batch3-concat_normalized_8032-05.fcs,CD45+CD66-,round2_batch3,8032-05.fcs,39043
round2_batch3-concat_normalized_8032-05.fcs,B cells,round2_batch3,8032-05.fcs,2821
round2_batch3-concat_normalized_8032-05.fcs,pDCs,round2_batch3,8032-05.fcs,0
round2_batch3-concat_normalized_8032-05.fcs,Classical monocytes,round2_batch3,8032-05.fcs,1537
round2_batch3-concat_normalized_8032-05.fcs,mDCs,round2_batch3,8032-05.fcs,40
round2_batch3-concat_normalized_8032-05.fcs,Nonclassical monocytes,round2_batch3,8032-05.fcs,743
round2_batch3-concat_normalized_8032-05.fcs,NK Cells,round2_batch3,8032-05.fcs,3562
round2_batch3-concat_normalized_8032-05.fcs,CD4 T cells,round2_batch3,8032-05.fcs,17410
round2_batch3-concat_normalized_8032-05.fcs,CM_CD4,round2_batch3,8032-05.fcs,6725
round2_batch3-concat_normalized_8032-05.fcs,Effector_CD4,round2_batch3,8032-05.fcs,909
round2_batch3-concat_normalized_8032-05.fcs,EM_CD4,round2_batch3,8032-05.fcs,4430
round2_batch3-concat_normalized_8032-05.fcs,Naive_CD4,round2_batch3,8032-05.fcs,5323
round2_batch3-concat_normalized_8032-05.fcs,CD8 T cells,round2_batch3,8032-05.fcs,11141
round2_batch3-concat_normalized_8032-05.fcs,CM_CD8,round2_batch3,8032-05.fcs,406
round2_batch3-concat_normalized_8032-05.fcs,Effector_CD8,round2_batch3,8032-05.fcs,2230
round2_batch3-concat_normalized_8032-05.fcs,EM_CD8,round2_batch3,8032-05.fcs,6712
round2_batch3-concat_normalized_8032-05.fcs,Naive_CD8,round2_batch3,8032-05.fcs,543
round2_batch3-concat_normalized_8032-05.fcs,Neutrophils,round2_batch3,8032-05.fcs,43955
natalia-batch3-concat_normalized_8014-06.fcs,Cells,natalia-batch3,8014-06.fcs,70451
natalia-batch3-concat_normalized_8014-06.fcs,CD45+CD66-,natalia-batch3,8014-06.fcs,22965
natalia-batch3-concat_normalized_8014-06.fcs,B cells,natalia-batch3,8014-06.fcs,1868
natalia-batch3-concat_normalized_8014-06.fcs,pDCs,natalia-batch3,8014-06.fcs,44
natalia-batch3-concat_normalized_8014-06.fcs,Classical monocytes,natalia-batch3,8014-06.fcs,1563
natalia-batch3-concat_normalized_8014-06.fcs,mDCs,natalia-batch3,8014-06.fcs,117
natalia-batch3-concat_normalized_8014-06.fcs,Nonclassical monocytes,natalia-batch3,8014-06.fcs,674
natalia-batch3-concat_normalized_8014-06.fcs,NK Cells,natalia-batch3,8014-06.fcs,4292
natalia-batch3-concat_normalized_8014-06.fcs,CD4 T cells,natalia-batch3,8014-06.fcs,10144
natalia-batch3-concat_normalized_8014-06.fcs,CM_CD4,natalia-batch3,8014-06.fcs,3652
natalia-batch3-concat_normalized_8014-06.fcs,Effector_CD4,natalia-batch3,8014-06.fcs,860
natalia-batch3-concat_normalized_8014-06.fcs,EM_CD4,natalia-batch3,8014-06.fcs,2241
natalia-batch3-concat_normalized_8014-06.fcs,Naive_CD4,natalia-batch3,8014-06.fcs,3177
natalia-batch3-concat_normalized_8014-06.fcs,CD8 T cells,natalia-batch3,8014-06.fcs,3755
natalia-batch3-concat_normalized_8014-06.fcs,CM_CD8,natalia-batch3,8014-06.fcs,358
natalia-batch3-concat_normalized_8014-06.fcs,Effector_CD8,natalia-batch3,8014-06.fcs,783
natalia-batch3-concat_normalized_8014-06.fcs,EM_CD8,natalia-batch3,8014-06.fcs,2275
natalia-batch3-concat_normalized_8014-06.fcs,Naive_CD8,natalia-batch3,8014-06.fcs,316
natalia-batch3-concat_normalized_8014-06.fcs,Neutrophils,natalia-batch3,8014-06.fcs,37282
natalia-batch4-concat_normalized_8024-06.fcs,Cells,natalia-batch4,8024-06.fcs,91843
natalia-batch4-concat_normalized_8024-06.fcs,CD45+CD66-,natalia-batch4,8024-06.fcs,32025
natalia-batch4-concat_normalized_8024-06.fcs,B cells,natalia-batch4,8024-06.fcs,2212
natalia-batch4-concat_normalized_8024-06.fcs,pDCs,natalia-batch4,8024-06.fcs,20
natalia-batch4-concat_normalized_8024-06.fcs,Classical monocytes,natalia-batch4,8024-06.fcs,2241
natalia-batch4-concat_normalized_8024-06.fcs,mDCs,natalia-batch4,8024-06.fcs,241
natalia-batch4-concat_normalized_8024-06.fcs,Nonclassical monocytes,natalia-batch4,8024-06.fcs,441
natalia-batch4-concat_normalized_8024-06.fcs,NK Cells,natalia-batch4,8024-06.fcs,2622
natalia-batch4-concat_normalized_8024-06.fcs,CD4 T cells,natalia-batch4,8024-06.fcs,16415
natalia-batch4-concat_normalized_8024-06.fcs,CM_CD4,natalia-batch4,8024-06.fcs,1859
natalia-batch4-concat_normalized_8024-06.fcs,Effector_CD4,natalia-batch4,8024-06.fcs,4418
natalia-batch4-concat_normalized_8024-06.fcs,EM_CD4,natalia-batch4,8024-06.fcs,7868
natalia-batch4-concat_normalized_8024-06.fcs,Naive_CD4,natalia-batch4,8024-06.fcs,1710
natalia-batch4-concat_normalized_8024-06.fcs,CD8 T cells,natalia-batch4,8024-06.fcs,6823
natalia-batch4-concat_normalized_8024-06.fcs,CM_CD8,natalia-batch4,8024-06.fcs,166
natalia-batch4-concat_normalized_8024-06.fcs,Effector_CD8,natalia-batch4,8024-06.fcs,2456
natalia-batch4-concat_normalized_8024-06.fcs,EM_CD8,natalia-batch4,8024-06.fcs,3313
natalia-batch4-concat_normalized_8024-06.fcs,Naive_CD8,natalia-batch4,8024-06.fcs,762
natalia-batch4-concat_normalized_8024-06.fcs,Neutrophils,natalia-batch4,8024-06.fcs,49328
round2_batch4-concat_normalized_8036-04.fcs,Cells,round2_batch4,8036-04.fcs,119292
round2_batch4-concat_normalized_8036-04.fcs,CD45+CD66-,round2_batch4,8036-04.fcs,39011
round2_batch4-concat_normalized_8036-04.fcs,B cells,round2_batch4,8036-04.fcs,4777
round2_batch4-concat_normalized_8036-04.fcs,pDCs,round2_batch4,8036-04.fcs,2
round2_batch4-concat_normalized_8036-04.fcs,Classical monocytes,round2_batch4,8036-04.fcs,1338
round2_batch4-concat_normalized_8036-04.fcs,mDCs,round2_batch4,8036-04.fcs,47
round2_batch4-concat_normalized_8036-04.fcs,Nonclassical monocytes,round2_batch4,8036-04.fcs,391
round2_batch4-concat_normalized_8036-04.fcs,NK Cells,round2_batch4,8036-04.fcs,5670
round2_batch4-concat_normalized_8036-04.fcs,CD4 T cells,round2_batch4,8036-04.fcs,19505
round2_batch4-concat_normalized_8036-04.fcs,CM_CD4,round2_batch4,8036-04.fcs,4031
round2_batch4-concat_normalized_8036-04.fcs,Effector_CD4,round2_batch4,8036-04.fcs,1966
round2_batch4-concat_normalized_8036-04.fcs,EM_CD4,round2_batch4,8036-04.fcs,4192
round2_batch4-concat_normalized_8036-04.fcs,Naive_CD4,round2_batch4,8036-04.fcs,9006
round2_batch4-concat_normalized_8036-04.fcs,CD8 T cells,round2_batch4,8036-04.fcs,5421
round2_batch4-concat_normalized_8036-04.fcs,CM_CD8,round2_batch4,8036-04.fcs,377
round2_batch4-concat_normalized_8036-04.fcs,Effector_CD8,round2_batch4,8036-04.fcs,529
round2_batch4-concat_normalized_8036-04.fcs,EM_CD8,round2_batch4,8036-04.fcs,2276
round2_batch4-concat_normalized_8036-04.fcs,Naive_CD8,round2_batch4,8036-04.fcs,2054
round2_batch4-concat_normalized_8036-04.fcs,Neutrophils,round2_batch4,8036-04.fcs,63599
round2_batch2-concat_normalized_8027-04.fcs,Cells,round2_batch2,8027-04.fcs,131222
round2_batch2-concat_normalized_8027-04.fcs,CD45+CD66-,round2_batch2,8027-04.fcs,38374
round2_batch2-concat_normalized_8027-04.fcs,B cells,round2_batch2,8027-04.fcs,2623
round2_batch2-concat_normalized_8027-04.fcs,pDCs,round2_batch2,8027-04.fcs,9
round2_batch2-concat_normalized_8027-04.fcs,Classical monocytes,round2_batch2,8027-04.fcs,1425
round2_batch2-concat_normalized_8027-04.fcs,mDCs,round2_batch2,8027-04.fcs,70
round2_batch2-concat_normalized_8027-04.fcs,Nonclassical monocytes,round2_batch2,8027-04.fcs,499
round2_batch2-concat_normalized_8027-04.fcs,NK Cells,round2_batch2,8027-04.fcs,4031
round2_batch2-concat_normalized_8027-04.fcs,CD4 T cells,round2_batch2,8027-04.fcs,19395
round2_batch2-concat_normalized_8027-04.fcs,CM_CD4,round2_batch2,8027-04.fcs,7421
round2_batch2-concat_normalized_8027-04.fcs,Effector_CD4,round2_batch2,8027-04.fcs,1708
round2_batch2-concat_normalized_8027-04.fcs,EM_CD4,round2_batch2,8027-04.fcs,3809
round2_batch2-concat_normalized_8027-04.fcs,Naive_CD4,round2_batch2,8027-04.fcs,6244
round2_batch2-concat_normalized_8027-04.fcs,CD8 T cells,round2_batch2,8027-04.fcs,8803
round2_batch2-concat_normalized_8027-04.fcs,CM_CD8,round2_batch2,8027-04.fcs,1199
round2_batch2-concat_normalized_8027-04.fcs,Effector_CD8,round2_batch2,8027-04.fcs,1606
round2_batch2-concat_normalized_8027-04.fcs,EM_CD8,round2_batch2,8027-04.fcs,2286
round2_batch2-concat_normalized_8027-04.fcs,Naive_CD8,round2_batch2,8027-04.fcs,3119
round2_batch2-concat_normalized_8027-04.fcs,Neutrophils,round2_batch2,8027-04.fcs,74170
natalia-batch1-concat_normalized_8006-02.fcs,Cells,natalia-batch1,8006-02.fcs,199990
natalia-batch1-concat_normalized_8006-02.fcs,CD45+CD66-,natalia-batch1,8006-02.fcs,50397
natalia-batch1-concat_normalized_8006-02.fcs,B cells,natalia-batch1,8006-02.fcs,3072
natalia-batch1-concat_normalized_8006-02.fcs,pDCs,natalia-batch1,8006-02.fcs,9
natalia-batch1-concat_normalized_8006-02.fcs,Classical monocytes,natalia-batch1,8006-02.fcs,1230
natalia-batch1-concat_normalized_8006-02.fcs,mDCs,natalia-batch1,8006-02.fcs,185
natalia-batch1-concat_normalized_8006-02.fcs,Nonclassical monocytes,natalia-batch1,8006-02.fcs,1278
natalia-batch1-concat_normalized_8006-02.fcs,NK Cells,natalia-batch1,8006-02.fcs,8706
natalia-batch1-concat_normalized_8006-02.fcs,CD4 T cells,natalia-batch1,8006-02.fcs,19268
natalia-batch1-concat_normalized_8006-02.fcs,CM_CD4,natalia-batch1,8006-02.fcs,6901
natalia-batch1-concat_normalized_8006-02.fcs,Effector_CD4,natalia-batch1,8006-02.fcs,851
natalia-batch1-concat_normalized_8006-02.fcs,EM_CD4,natalia-batch1,8006-02.fcs,5006
natalia-batch1-concat_normalized_8006-02.fcs,Naive_CD4,natalia-batch1,8006-02.fcs,6430
natalia-batch1-concat_normalized_8006-02.fcs,CD8 T cells,natalia-batch1,8006-02.fcs,15793
natalia-batch1-concat_normalized_8006-02.fcs,CM_CD8,natalia-batch1,8006-02.fcs,484
natalia-batch1-concat_normalized_8006-02.fcs,Effector_CD8,natalia-batch1,8006-02.fcs,1950
natalia-batch1-concat_normalized_8006-02.fcs,EM_CD8,natalia-batch1,8006-02.fcs,10237
natalia-batch1-concat_normalized_8006-02.fcs,Naive_CD8,natalia-batch1,8006-02.fcs,2908
natalia-batch1-concat_normalized_8006-02.fcs,Neutrophils,natalia-batch1,8006-02.fcs,126204
natalia-batch2-concat_normalized_8011-04.fcs,Cells,natalia-batch2,8011-04.fcs,172698
natalia-batch2-concat_normalized_8011-04.fcs,CD45+CD66-,natalia-batch2,8011-04.fcs,36936
natalia-batch2-concat_normalized_8011-04.fcs,B cells,natalia-batch2,8011-04.fcs,3622
natalia-batch2-concat_normalized_8011-04.fcs,pDCs,natalia-batch2,8011-04.fcs,3
natalia-batch2-concat_normalized_8011-04.fcs,Classical monocytes,natalia-batch2,8011-04.fcs,26
natalia-batch2-concat_normalized_8011-04.fcs,mDCs,natalia-batch2,8011-04.fcs,134
